1	PSCE	Jul 21, 2017	13.0	Apr 21, 2017	16.3	-20.2454	13.41	-3.0574188	*P*
2	CHAD	Jul 21, 2017	35.24	Apr 21, 2017	39.6	-11.010094	35.4	-0.45197296
3	OIL	Jul 21, 2017	4.75	Apr 21, 2017	5.33	-10.881798	4.88	-2.6639328	*P*
4	FSNGX	today	23.39	Apr 24, 2017	26.02	-10.107613	23.39	0.0
5	FSESX	today	45.06	Apr 24, 2017	49.83	-9.572548	45.28	-0.48586273
6	USO	Jul 21, 2017	9.34	Apr 21, 2017	10.32	-9.496124	9.59	-2.6068802	*P*
7	IBM	Jul 21, 2017	147.08	Apr 21, 2017	158.83	-7.39785	154.24	-4.6421204
8	FSENX	today	38.9	Apr 24, 2017	41.88	-7.11557	39.06	-0.40962982
9	ICENX	today	11.59	Apr 24, 2017	12.45	-6.907631	11.71	-1.024765
10	PTM	Jul 21, 2017	9.68	Apr 21, 2017	10.32	-6.2015457	9.59	0.93847656
11	FNARX	today	26.23	Apr 24, 2017	27.94	-6.120262	26.3	-0.26615906
12	UGA	Jul 21, 2017	25.01	Apr 21, 2017	26.21	-4.5783997	24.99	0.08003998
13	RYURX	today	66.89	Apr 24, 2017	69.95	-4.37455	67.27	-0.564888
14	USAGX	today	12.78	Apr 24, 2017	13.31	-3.9819717	12.59	1.5091324
15	AMLP	Jul 21, 2017	11.9	Apr 21, 2017	12.34	-3.5656433	12.05	-1.2448196
16	DBC	Jul 21, 2017	14.45	Apr 21, 2017	14.98	-3.5380478	14.53	-0.5505829
17	FSTCX	today	67.35	Apr 24, 2017	69.72	-3.3993149	66.36	1.4918594
18	XLE	Jul 21, 2017	65.11	Apr 21, 2017	67.33	-3.2971954	65.4	-0.44342804
19	IAU	Jul 21, 2017	12.06	Apr 21, 2017	12.37	-2.5060577	11.81	2.1168442
20	ERUS	Jul 21, 2017	30.06	Apr 21, 2017	30.83	-2.4975739	30.41	-1.1509323
21	GLD	Jul 21, 2017	119.26	Apr 21, 2017	122.31	-2.49366	116.77	2.1324005
22	FSAGX	today	20.43	Apr 24, 2017	20.92	-2.3422546	20.11	1.5912399	*P*
23	STCEX	today	11.34	Apr 24, 2017	11.61	-2.3255768	11.26	0.7104721
24	CSCO	Jul 21, 2017	31.84	Apr 21, 2017	32.52	-2.0910187	31.42	1.336731
25	RZV	Jul 21, 2017	65.8	Apr 21, 2017	67.0	-1.7910385	65.77	0.04562378
26	FVSAX	today	19.04	Apr 24, 2017	19.35	-1.602066	19.01	0.15782166
27	PCRIX	today	6.57	Apr 24, 2017	6.66	-1.3513412	6.54	0.45871735	*BT*
28	ICF	Jul 21, 2017	101.56	Apr 21, 2017	102.43	-0.84936523	100.69	0.86402893
29	FCSSX	today	5.14	Apr 24, 2017	5.18	-0.77220154	5.12	0.390625
30	FCSFX	today	5.21	Apr 24, 2017	5.25	-0.76190186	5.19	0.3853531
31	RSX	Jul 21, 2017	20.0	Apr 21, 2017	20.14	-0.6951294	20.21	-1.0390854
32	VNQ	Jul 21, 2017	83.75	Apr 21, 2017	84.29	-0.6406479	83.08	0.8064499
33	VIPSX	today	13.12	Apr 24, 2017	13.18	-0.45523834	13.09	0.22917938
34	ROOF	Jul 21, 2017	27.35	Apr 21, 2017	27.47	-0.43683624	27.17	0.66249084
35	FIPAX	today	11.82	Apr 24, 2017	11.87	-0.42123413	11.79	0.25445557
36	FSIPX	today	9.86	Apr 24, 2017	9.9	-0.4040451	9.85	0.10151672
37	PRIPX	today	11.87	Apr 24, 2017	11.91	-0.33585358	11.84	0.25337982
38	FINPX	today	11.97	Apr 24, 2017	12.01	-0.3330536	11.94	0.25125885
39	FFIPX	today	9.88	Apr 24, 2017	9.91	-0.30271912	9.87	0.10131836
40	TIP	Jul 21, 2017	113.58	Apr 21, 2017	113.89	-0.2721939	113.05	0.46881104
41	ACITX	today	11.55	Apr 24, 2017	11.58	-0.25906372	11.52	0.26041412
42	FSRRX	today	8.76	Apr 24, 2017	8.78	-0.2277832	8.74	0.22883606
43	SWRSX	today	11.06	Apr 24, 2017	11.08	-0.18050385	11.03	0.27198792
44	FSHOX	today	62.22	Apr 24, 2017	62.24	-0.03213501	63.0	-1.2380981	*P*
45	FIRJX	today	49.75	Apr 24, 2017	49.75	0.0	49.75	0.0
46	BULIX	today	18.45	Apr 24, 2017	18.44	0.054229736	18.1	1.9337082
47	LEXCX	today	33.69	Apr 24, 2017	33.66	0.08911896	33.87	-0.53144836
48	SHY	Jul 21, 2017	84.58	Apr 21, 2017	84.5	0.09467316	84.51	0.08282471
49	FFXSX	today	9.97	Apr 24, 2017	9.95	0.20101166	9.96	0.1003952
50	HLPPX	today	14.92	Apr 24, 2017	14.88	0.2688141	14.92	0.0
51	VSGBX	today	10.71	Apr 24, 2017	10.68	0.28089142	10.7	0.09346008
52	FSTGX	today	10.53	Apr 24, 2017	10.5	0.28570557	10.51	0.19029236
53	FSBAX	today	10.42	Apr 24, 2017	10.39	0.28873444	10.41	0.09606171
54	FCNVX	today	10.04	Apr 24, 2017	10.01	0.29969025	10.04	0.0
55	FSHBX	today	8.63	Apr 24, 2017	8.6	0.34883118	8.63	0.0
56	REACX	today	28.64	Apr 24, 2017	28.54	0.35037994	28.58	0.20993805
57	IEI	Jul 21, 2017	124.03	Apr 21, 2017	123.54	0.39663696	123.63	0.32354736
58	BSV	Jul 21, 2017	79.99	Apr 21, 2017	79.65	0.42686462	79.87	0.15023804	*P*
59	FGMNX	today	11.46	Apr 24, 2017	11.41	0.43821716	11.43	0.26246643
60	FSRPX	today	119.82	Apr 24, 2017	119.23	0.4948349	119.09	0.6129837	*P*
61	BTTTX	today	104.24	Apr 24, 2017	103.72	0.5013428	104.05	0.18260193
62	PRTIX	today	5.79	Apr 24, 2017	5.76	0.52082825	5.77	0.34662628
63	FMSFX	today	11.28	Apr 24, 2017	11.22	0.5347519	11.25	0.2666626
64	VFIIX	today	10.55	Apr 24, 2017	10.49	0.5719757	10.52	0.2851715
65	USSTX	today	10.49	Apr 24, 2017	10.43	0.57525635	10.48	0.09542847
66	NOSGX	today	24.34	Apr 24, 2017	24.2	0.5785141	24.27	0.288414
67	VFITX	today	11.23	Apr 24, 2017	11.16	0.6272278	11.2	0.26785278
